112,100.220245,0.1035267763311907
110,0.10440621,0.11334272143750823
109,0.10987291,0.11904627229919994
108,0.11588791,0.1253084835107332
107,0.12248732,0.13209748530257956
106,0.12960067,0.1390998189400252
105,0.13637392,0.14400828808856514
104,0.14020312,0.14549613745451706
103,0.14149632,0.14553699720405236
102,0.14180194,0.14505072901208177
101,0.14181376,0.144464717894798
100,0.14169817,0.14386641489561888
99,0.14155822,0.143317013457314
98,0.14145246,0.1428693500232368
97,0.14140034,0.14250931478124218
96,0.1413848,0.1422178072013519
95,0.14138499,0.14197900297093735
94,0.1413852,0.14178410896339042
93,0.14138535,0.1416328328750665
92,0.14138554,0.14152494317150408
91,0.14138573,0.14146027508507367
90,0.14138591,0.14143872999999998
89,0.1413861,0.14146027508507367
88,0.14138627,0.14152494317150408
87,0.14138646,0.1416328328750665
86,0.14138666,0.14178410896339042
85,0.14138682,0.14197900297093735
84,0.14138702,0.1422178072013519
83,0.14139234,0.14250931478124218
82,0.14142078,0.14286935002323684
81,0.14149109,0.14331701345731404
80,0.14162092,0.1438664148956189
79,0.1417564,0.14446471789479803
78,0.14183038,0.1450507290120818
77,0.14174813,0.1455369972040524
76,0.14110053,0.14549613745451695
75,0.13900286,0.14400828808856497
74,0.13375323,0.13909981884261777
73,0.12671624,0.13209748530257923
72,0.11993348,0.1253084835107329
71,0.11368959,0.11904627229919966
70,0.10799375,0.11334272143750794
69,0.10282354,0.12387553387111301
68,0.12662858,0.1035267763311905
